geometry,year,label,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
POINT (-61.14665950674021 -8.099794506556284),2024,Deter_Deg_CsG,-0.05911572472126105,-0.01384083044982699,-0.17937716262975778,-0.05173394848135333,-0.0629911572472126,-0.044844290657439445,-0.006151480199923107,0.10340638216070744,-0.07972318339100345,0.11909265667051133,0.07535563244905807,0.13588619761630144,0.044844290657439445,-0.07111111111111111,0.006151480199923107,-0.14769703960015382,-0.13016532103037293,-0.05911572472126105,0.06698961937716265,-0.04822760476739715,0.16000000000000003,0.008858131487889272,0.2069357939254133,0.3553094963475586,0.07535563244905807,0.08882737408688965,0.24415224913494812,-0.022206843521722412,0.07535563244905807,-0.10340638216070744,0.2069357939254133,-0.17279507881584008,-0.12456747404844293,-0.08421376393694734,-0.1085121107266436,0.003936947327950788,-0.16633602460592078,0.000984236831987697,-0.22145328719723184,-0.007443291041906958,-0.029773164167627833,0.1929104190695886,0.11374086889657825,-0.044844290657439445,0.2069357939254133,-0.03844675124951941,-0.08882737408688965,-0.0629911572472126,-0.05911572472126105,-0.029773164167627833,0.2364628988850442,0.019930795847750864,-0.0015378700499807767,0.17279507881584008,0.041584006151480196,0.16000000000000003,0.08421376393694734,-0.024605920799692427,0.2364628988850442,-0.024605920799692427,0.14173010380622836,-0.2069357939254133,0.09842368319876971,-0.08882737408688965
POINT (-61.14665950674021 -8.099704675027871),2024,Deter_Deg_CsG,-0.05536332179930796,-0.03543252595155709,-0.17937716262975778,-0.07111111111111111,-0.07535563244905807,-0.03254133025759323,-0.003014225297962322,0.08882737408688965,-0.06698961937716265,0.11909265667051133,0.06698961937716265,0.14769703960015382,0.05536332179930796,-0.05911572472126105,-0.029773164167627833,-0.14173010380622836,-0.14173010380622836,-0.044844290657439445,0.05911572472126105,-0.0629911572472126,0.16000000000000003,0.029773164167627833,0.14173010380622836,0.3839138792772011,0.05173394848135333,0.06698961937716265,0.22145328719723184,0.004982698961937716,0.09356401384083046,-0.11374086889657825,0.17937716262975778,-0.17279507881584008,-0.15378700499807765,-0.0629911572472126,-0.12456747404844293,0.017777777777777778,-0.17937716262975778,0.008858131487889272,-0.21413302575932336,-0.01574778931180315,-0.029773164167627833,0.21413302575932336,0.13016532103037293,-0.041584006151480196,0.19986159169550174,-0.019930795847750864,-0.10340638216070744,-0.09356401384083046,-0.09356401384083046,-0.01574778931180315,0.2288965782391388,0.03254133025759323,-0.003014225297962322,0.15378700499807765,0.03254133025759323,0.17937716262975778,0.08421376393694734,-0.024605920799692427,0.22145328719723184,-0.029773164167627833,0.14173010380622836,-0.1929104190695886,0.11374086889657825,-0.11909265667051133
POINT (-61.14477304464356 -8.09961484349946),2024,Deter_Deg_CsG,-0.044844290657439445,-0.029773164167627833,-0.17279507881584008,-0.06698961937716265,-0.0629911572472126,-0.03844675124951941,0.004982698961937716,0.09356401384083046,-0.07535563244905807,0.12456747404844293,0.08882737408688965,0.13588619761630144,0.041584006151480196,-0.05173394848135333,-0.024605920799692427,-0.14769703960015382,-0.14173010380622836,-0.06698961937716265,0.0629911572472126,-0.0629911572472126,0.17937716262975778,0.029773164167627833,0.17937716262975778,0.3839138792772011,0.07111111111111111,0.06698961937716265,0.21413302575932336,-0.0005536332179930795,0.07111111111111111,-0.1085121107266436,0.2069357939254133,-0.16633602460592078,-0.17279507881584008,-0.07111111111111111,-0.11909265667051133,0.01574778931180315,-0.17279507881584008,0.003014225297962322,-0.2069357939254133,-0.010396001537870049,-0.0271280276816609,0.1929104190695886,0.13016532103037293,-0.05536332179930796,0.19986159169550174,-0.03543252595155709,-0.08882737408688965,-0.07972318339100345,-0.08421376393694734,-0.029773164167627833,0.2288965782391388,0.03254133025759323,0.01384083044982699,0.14769703960015382,0.03844675124951941,0.17279507881584008,0.09356401384083046,-0.010396001537870049,0.22145328719723184,-0.012056901191849288,0.14173010380622836,-0.17279507881584008,0.10340638216070744,-0.1085121107266436
POINT (-61.14917478953574 -8.099435180442635),2024,Deter_Deg_CsG,-0.0629911572472126,0.002214532871972318,-0.17279507881584008,-0.07535563244905807,-0.07972318339100345,-0.11909265667051133,-0.03543252595155709,0.08421376393694734,-0.0629911572472126,0.13016532103037293,0.06698961937716265,0.13588619761630144,0.05536332179930796,-0.1085121107266436,0.012056901191849288,-0.14769703960015382,-0.11374086889657825,-0.08421376393694734,0.07111111111111111,-0.11909265667051133,0.13588619761630144,-0.0015378700499807767,0.17279507881584008,0.36472126105344094,0.08421376393694734,0.10340638216070744,0.22145328719723184,-0.01574778931180315,0.08421376393694734,-0.07535563244905807,0.2069357939254133,-0.1929104190695886,-0.11374086889657825,-0.07111111111111111,-0.12456747404844293,-0.029773164167627833,-0.15378700499807765,0.022206843521722412,-0.16633602460592078,0.0629911572472126,0.01384083044982699,0.2364628988850442,0.1085121107266436,-0.03543252595155709,0.17279507881584008,-0.08421376393694734,-0.11909265667051133,-0.05173394848135333,-0.006151480199923107,-0.04822760476739715,0.2761399461745483,0.041584006151480196,0.0271280276816609,0.17937716262975778,0.008858131487889272,0.13588619761630144,0.09842368319876971,-0.041584006151480196,0.2069357939254133,-0.010396001537870049,0.14173010380622836,-0.21413302575932336,0.05173394848135333,-0.03254133025759323
POINT (-61.14225776184802 -8.098447033630103),2024,Deter_Deg_CsG,-0.0271280276816609,-0.029773164167627833,-0.1929104190695886,-0.07111111111111111,-0.05911572472126105,-0.08882737408688965,-0.010396001537870049,0.07972318339100345,-0.1085121107266436,0.14769703960015382,0.041584006151480196,0.17937716262975778,0.03844675124951941,-0.08882737408688965,-0.03254133025759323,-0.186082276047674,-0.16000000000000003,-0.044844290657439445,0.05911572472126105,-0.0271280276816609,0.17937716262975778,0.03543252595155709,0.186082276047674,0.3839138792772011,0.09356401384083046,0.019930795847750864,0.22145328719723184,-0.008858131487889272,0.05911572472126105,-0.09356401384083046,0.21413302575932336,-0.17937716262975778,-0.13588619761630144,-0.08882737408688965,-0.14173010380622836,0.010396001537870049,-0.13016532103037293,-0.041584006151480196,-0.19986159169550174,0.007443291041906958,-0.0629911572472126,0.21413302575932336,0.11909265667051133,-0.05173394848135333,0.17937716262975778,-0.01384083044982699,-0.08421376393694734,-0.13016532103037293,-0.03844675124951941,-0.006151480199923107,0.24415224913494812,0.0271280276816609,0.029773164167627833,0.11909265667051133,-0.003936947327950788,0.15378700499807765,0.0629911572472126,-0.024605920799692427,0.19986159169550174,-0.0271280276816609,0.11909265667051133,-0.186082276047674,0.03844675124951941,-0.1085121107266436
POINT (-61.147557822024325 -8.098447033630103),2024,Deter_Deg_CsG,-0.07111111111111111,-0.0271280276816609,-0.16000000000000003,-0.07535563244905807,-0.07972318339100345,-0.08882737408688965,-0.019930795847750864,0.1085121107266436,-0.07111111111111111,0.11909265667051133,0.044844290657439445,0.12456747404844293,0.03844675124951941,-0.06698961937716265,-0.01574778931180315,-0.15378700499807765,-0.12456747404844293,-0.07535563244905807,0.07972318339100345,-0.12456747404844293,0.15378700499807765,0.0015378700499807767,0.19986159169550174,0.34602076124567477,0.08882737408688965,0.07972318339100345,0.2288965782391388,-0.003936947327950788,0.05173394848135333,-0.09842368319876971,0.21413302575932336,-0.1929104190695886,-0.16000000000000003,-0.07972318339100345,-0.12456747404844293,-0.022206843521722412,-0.16633602460592078,0.01384083044982699,-0.2069357939254133,0.012056901191849288,-0.010396001537870049,0.2069357939254133,0.12456747404844293,-0.0629911572472126,0.2069357939254133,-0.044844290657439445,-0.11374086889657825,-0.05173394848135333,-0.024605920799692427,-0.03844675124951941,0.2519646289888504,0.05911572472126105,0.0271280276816609,0.14173010380622836,0.029773164167627833,0.16000000000000003,0.09842368319876971,-0.008858131487889272,0.2069357939254133,-0.01384083044982699,0.16000000000000003,-0.2069357939254133,0.044844290657439445,-0.044844290657439445
POINT (-61.14773748508115 -8.098357202101692),2024,Deter_Deg_CsG,-0.07535563244905807,-0.03844675124951941,-0.16633602460592078,-0.08882737408688965,-0.09356401384083046,-0.07972318339100345,-0.024605920799692427,0.09356401384083046,-0.05911572472126105,0.11374086889657825,0.0629911572472126,0.11909265667051133,0.04822760476739715,-0.05536332179930796,-0.010396001537870049,-0.13588619761630144,-0.12456747404844293,-0.05911572472126105,0.06698961937716265,-0.12456747404844293,0.15378700499807765,0.008858131487889272,0.16633602460592078,0.34602076124567477,0.0629911572472126,0.08882737408688965,0.22145328719723184,-0.000984236831987697,0.07972318339100345,-0.07972318339100345,0.1929104190695886,-0.1929104190695886,-0.17937716262975778,-0.05911572472126105,-0.13588619761630144,-0.022206843521722412,-0.16633602460592078,0.022206843521722412,-0.17937716262975778,0.024605920799692427,-0.006151480199923107,0.2288965782391388,0.13588619761630144,-0.05536332179930796,0.186082276047674,-0.05173394848135333,-0.10340638216070744,-0.03543252595155709,-0.05173394848135333,-0.05911572472126105,0.2599000384467512,0.04822760476739715,0.03254133025759323,0.14173010380622836,0.03844675124951941,0.17279507881584008,0.09356401384083046,-0.017777777777777778,0.2288965782391388,-0.003014225297962322,0.17937716262975778,-0.21413302575932336,0.08421376393694734,-0.07535563244905807
POINT (-61.1473781589675 -8.097638549874397),2024,Deter_Deg_CsG,-0.07535563244905807,-0.004982698961937716,-0.17937716262975778,-0.06698961937716265,-0.07535563244905807,-0.1085121107266436,-0.0271280276816609,0.08882737408688965,-0.07111111111111111,0.13588619761630144,0.05536332179930796,0.11909265667051133,0.03844675124951941,-0.09356401384083046,-0.003936947327950788,-0.16000000000000003,-0.13016532103037293,-0.07111111111111111,0.07111111111111111,-0.09842368319876971,0.13588619761630144,0.004982698961937716,0.19986159169550174,0.36472126105344094,0.10340638216070744,0.09842368319876971,0.2288965782391388,-0.01574778931180315,0.07111111111111111,-0.11909265667051133,0.2288965782391388,-0.186082276047674,-0.13588619761630144,-0.08421376393694734,-0.10340638216070744,-0.006151480199923107,-0.16000000000000003,0.019930795847750864,-0.1929104190695886,0.002214532871972318,-0.01384083044982699,0.2069357939254133,0.11909265667051133,-0.05173394848135333,0.1929104190695886,-0.04822760476739715,-0.11374086889657825,-0.05536332179930796,-0.022206843521722412,-0.024605920799692427,0.2364628988850442,0.05173394848135333,0.03543252595155709,0.17937716262975778,0.0271280276816609,0.15378700499807765,0.09356401384083046,-0.03254133025759323,0.19986159169550174,-0.022206843521722412,0.13588619761630144,-0.2069357939254133,0.03543252595155709,-0.03254133025759323
POINT (-61.149713778706214 -8.094314783323155),2024,Deter_Deg_CsG,-0.03844675124951941,0.008858131487889272,-0.13588619761630144,-0.08421376393694734,-0.08421376393694734,-0.07972318339100345,-0.008858131487889272,0.07111111111111111,-0.07535563244905807,0.15378700499807765,0.03543252595155709,0.1929104190695886,0.04822760476739715,-0.13588619761630144,-0.01384083044982699,-0.186082276047674,-0.14173010380622836,-0.07535563244905807,0.05173394848135333,-0.07535563244905807,0.13016532103037293,0.03543252595155709,0.17279507881584008,0.40359861591695495,0.06698961937716265,0.044844290657439445,0.1929104190695886,-0.002214532871972318,0.07535563244905807,-0.09356401384083046,0.1929104190695886,-0.19986159169550174,-0.1085121107266436,-0.05911572472126105,-0.13588619761630144,0.01384083044982699,-0.1085121107266436,-0.03844675124951941,-0.21413302575932336,0.041584006151480196,-0.0629911572472126,0.2599000384467512,0.11374086889657825,-0.029773164167627833,0.17937716262975778,-0.044844290657439445,-0.12456747404844293,-0.13016532103037293,-0.01384083044982699,-0.029773164167627833,0.2679584775086506,0.04822760476739715,0.044844290657439445,0.12456747404844293,-0.022206843521722412,0.11374086889657825,0.08882737408688965,-0.03254133025759323,0.17937716262975778,-0.003014225297962322,0.09356401384083046,-0.2069357939254133,0.01574778931180315,-0.07972318339100345
POINT (-61.149264621064155 -8.093326636510623),2024,Deter_Deg_CsG,-0.05911572472126105,0.002214532871972318,-0.15378700499807765,-0.09356401384083046,-0.06698961937716265,-0.08882737408688965,-0.007443291041906958,0.09356401384083046,-0.09356401384083046,0.13016532103037293,0.05536332179930796,0.14173010380622836,0.05911572472126105,-0.08421376393694734,-0.000984236831987697,-0.17279507881584008,-0.12456747404844293,-0.07111111111111111,0.05536332179930796,-0.09356401384083046,0.14769703960015382,0.010396001537870049,0.19986159169550174,0.36472126105344094,0.08421376393694734,0.08421376393694734,0.22145328719723184,-0.000984236831987697,0.06698961937716265,-0.08421376393694734,0.19986159169550174,-0.186082276047674,-0.14769703960015382,-0.06698961937716265,-0.13588619761630144,0.0005536332179930795,-0.13588619761630144,0.002214532871972318,-0.19986159169550174,0.029773164167627833,-0.00024605920799692423,0.22145328719723184,0.11909265667051133,-0.04822760476739715,0.1929104190695886,-0.041584006151480196,-0.11374086889657825,-0.07972318339100345,-0.017777777777777778,-0.07535563244905807,0.2679584775086506,0.05911572472126105,0.044844290657439445,0.15378700499807765,0.017777777777777778,0.14173010380622836,0.09842368319876971,-0.007443291041906958,0.21413302575932336,-0.01384083044982699,0.13016532103037293,-0.19986159169550174,0.05173394848135333,-0.06698961937716265
POINT (-61.1623800242123 -8.113179404289664),2024,Deter_Deg_CsG,-0.05536332179930796,-0.08421376393694734,-0.17937716262975778,-0.09356401384083046,-0.09842368319876971,-0.08882737408688965,-0.05536332179930796,0.09842368319876971,-0.008858131487889272,0.09842368319876971,0.07972318339100345,0.13016532103037293,0.05536332179930796,-0.05536332179930796,-0.003936947327950788,-0.10340638216070744,-0.11374086889657825,-0.07972318339100345,0.0629911572472126,-0.13016532103037293,0.14769703960015382,0.012056901191849288,0.14769703960015382,0.29287197231833906,0.05536332179930796,0.06698961937716265,0.2288965782391388,-0.022206843521722412,0.09356401384083046,-0.04822760476739715,0.17279507881584008,-0.1929104190695886,-0.2069357939254133,-0.07535563244905807,-0.16633602460592078,-0.04822760476739715,-0.17279507881584008,0.006151480199923107,-0.16633602460592078,0.044844290657439445,0.003936947327950788,0.22145328719723184,0.16000000000000003,-0.044844290657439445,0.14769703960015382,-0.05536332179930796,-0.08882737408688965,-0.022206843521722412,-0.05911572472126105,-0.09356401384083046,0.2761399461745483,0.024605920799692427,0.024605920799692427,0.12456747404844293,0.029773164167627833,0.17279507881584008,0.09842368319876971,-0.01574778931180315,0.24415224913494812,0.010396001537870049,0.2288965782391388,-0.19986159169550174,0.09842368319876971,-0.06698961937716265
POINT (-61.162290192683884 -8.113179404289664),2024,Deter_Deg_CsG,-0.07111111111111111,-0.05911572472126105,-0.17937716262975778,-0.09356401384083046,-0.10340638216070744,-0.1085121107266436,-0.05536332179930796,0.09356401384083046,-0.0271280276816609,0.11909265667051133,0.07111111111111111,0.11374086889657825,0.03844675124951941,-0.06698961937716265,-0.007443291041906958,-0.12456747404844293,-0.1085121107266436,-0.08882737408688965,0.05911572472126105,-0.13588619761630144,0.15378700499807765,-0.003014225297962322,0.19986159169550174,0.31009611687812383,0.08421376393694734,0.06698961937716265,0.22145328719723184,-0.03254133025759323,0.07111111111111111,-0.0629911572472126,0.19986159169550174,-0.1929104190695886,-0.186082276047674,-0.09842368319876971,-0.14173010380622836,-0.05911572472126105,-0.16633602460592078,0.004982698961937716,-0.17937716262975778,0.022206843521722412,0.008858131487889272,0.1929104190695886,0.14769703960015382,-0.06698961937716265,0.15378700499807765,-0.04822760476739715,-0.09356401384083046,-0.0271280276816609,-0.041584006151480196,-0.09356401384083046,0.28444444444444444,0.05536332179930796,0.029773164167627833,0.12456747404844293,0.022206843521722412,0.16633602460592078,0.10340638216070744,-0.004982698961937716,0.2288965782391388,-0.003936947327950788,0.21413302575932336,-0.19986159169550174,0.07535563244905807,-0.03543252595155709
POINT (-61.16220036115548 -8.113179404289664),2024,Deter_Deg_CsG,-0.07535563244905807,-0.03844675124951941,-0.17937716262975778,-0.08882737408688965,-0.09842368319876971,-0.1085121107266436,-0.05536332179930796,0.09842368319876971,-0.044844290657439445,0.11909265667051133,0.0629911572472126,0.12456747404844293,0.03844675124951941,-0.07535563244905807,-0.012056901191849288,-0.13016532103037293,-0.1085121107266436,-0.08421376393694734,0.07111111111111111,-0.11374086889657825,0.15378700499807765,-0.007443291041906958,0.2069357939254133,0.3188927335640138,0.09356401384083046,0.07535563244905807,0.22145328719723184,-0.0271280276816609,0.05911572472126105,-0.08421376393694734,0.21413302575932336,-0.186082276047674,-0.16633602460592078,-0.09842368319876971,-0.11909265667051133,-0.05536332179930796,-0.16633602460592078,-0.0015378700499807767,-0.1929104190695886,0.006151480199923107,0.000984236831987697,0.1929104190695886,0.13588619761630144,-0.06698961937716265,0.16633602460592078,-0.044844290657439445,-0.09356401384083046,-0.03254133025759323,-0.03543252595155709,-0.06698961937716265,0.2761399461745483,0.05173394848135333,0.024605920799692427,0.13588619761630144,0.03543252595155709,0.16633602460592078,0.1085121107266436,-0.008858131487889272,0.2288965782391388,-0.008858131487889272,0.19986159169550174,-0.2069357939254133,0.05911572472126105,-0.04822760476739715
POINT (-61.14845613730844 -8.09458427790839),2024,Deter_Deg_CsG,-0.05173394848135333,-0.03254133025759323,-0.13588619761630144,-0.08882737408688965,-0.05536332179930796,-0.07111111111111111,-0.003014225297962322,0.11374086889657825,-0.0629911572472126,0.11909265667051133,0.03543252595155709,0.14769703960015382,0.04822760476739715,-0.06698961937716265,-0.022206843521722412,-0.16633602460592078,-0.13016532103037293,-0.05911572472126105,0.07111111111111111,-0.11374086889657825,0.16000000000000003,0.029773164167627833,0.186082276047674,0.36472126105344094,0.0629911572472126,0.07111111111111111,0.19986159169550174,0.03254133025759323,0.0629911572472126,-0.08421376393694734,0.19986159169550174,-0.2069357939254133,-0.16000000000000003,-0.0629911572472126,-0.13016532103037293,0.007443291041906958,-0.14173010380622836,0.004982698961937716,-0.19986159169550174,0.03543252595155709,-0.010396001537870049,0.2364628988850442,0.15378700499807765,-0.044844290657439445,0.17937716262975778,-0.06698961937716265,-0.13588619761630144,-0.07535563244905807,-0.03543252595155709,-0.05536332179930796,0.2519646289888504,0.07111111111111111,0.04822760476739715,0.13588619761630144,0.024605920799692427,0.17279507881584008,0.10340638216070744,-0.006151480199923107,0.19986159169550174,0.03254133025759323,0.15378700499807765,-0.19986159169550174,0.03844675124951941,-0.07111111111111111
POINT (-61.14845613730844 -8.094494446379978),2024,Deter_Deg_CsG,-0.05536332179930796,-0.029773164167627833,-0.15378700499807765,-0.09356401384083046,-0.06698961937716265,-0.09842368319876971,-0.022206843521722412,0.1085121107266436,-0.07972318339100345,0.13016532103037293,0.0271280276816609,0.13016532103037293,0.03844675124951941,-0.07535563244905807,-0.029773164167627833,-0.17279507881584008,-0.14173010380622836,-0.05536332179930796,0.08882737408688965,-0.10340638216070744,0.16000000000000003,0.017777777777777778,0.2069357939254133,0.34602076124567477,0.08882737408688965,0.07972318339100345,0.2069357939254133,0.012056901191849288,0.05911572472126105,-0.09356401384083046,0.21413302575932336,-0.2069357939254133,-0.14769703960015382,-0.09356401384083046,-0.13016532103037293,-0.008858131487889272,-0.13588619761630144,-0.006151480199923107,-0.186082276047674,0.0271280276816609,-0.00024605920799692423,0.22145328719723184,0.14769703960015382,-0.05536332179930796,0.17279507881584008,-0.0629911572472126,-0.13588619761630144,-0.06698961937716265,-0.0271280276816609,-0.041584006151480196,0.24415224913494812,0.07535563244905807,0.04822760476739715,0.15378700499807765,0.01574778931180315,0.16000000000000003,0.09842368319876971,-0.003936947327950788,0.1929104190695886,0.008858131487889272,0.16000000000000003,-0.2069357939254133,0.024605920799692427,-0.05911572472126105
POINT (-61.14836630578003 -8.094494446379978),2024,Deter_Deg_CsG,-0.05173394848135333,-0.024605920799692427,-0.15378700499807765,-0.08882737408688965,-0.0629911572472126,-0.07972318339100345,-0.017777777777777778,0.11909265667051133,-0.0629911572472126,0.13588619761630144,0.041584006151480196,0.13016532103037293,0.03844675124951941,-0.07535563244905807,-0.006151480199923107,-0.17279507881584008,-0.12456747404844293,-0.06698961937716265,0.07972318339100345,-0.12456747404844293,0.15378700499807765,0.003014225297962322,0.22145328719723184,0.34602076124567477,0.09356401384083046,0.07535563244905807,0.2069357939254133,0.0015378700499807767,0.05536332179930796,-0.07111111111111111,0.19986159169550174,-0.1929104190695886,-0.14769703960015382,-0.10340638216070744,-0.12456747404844293,-0.004982698961937716,-0.15378700499807765,-0.019930795847750864,-0.19986159169550174,0.03254133025759323,0.004982698961937716,0.2069357939254133,0.14173010380622836,-0.05536332179930796,0.17937716262975778,-0.0629911572472126,-0.12456747404844293,-0.08421376393694734,-0.019930795847750864,-0.05536332179930796,0.2679584775086506,0.07535563244905807,0.0271280276816609,0.14769703960015382,0.01574778931180315,0.14769703960015382,0.09842368319876971,0.000984236831987697,0.2069357939254133,0.006151480199923107,0.17279507881584008,-0.19986159169550174,0.044844290657439445,-0.05536332179930796
POINT (-61.148276474251624 -8.094494446379978),2024,Deter_Deg_CsG,-0.04822760476739715,-0.041584006151480196,-0.16000000000000003,-0.08882737408688965,-0.07111111111111111,-0.07972318339100345,-0.017777777777777778,0.11909265667051133,-0.05536332179930796,0.13588619761630144,0.05173394848135333,0.13016532103037293,0.041584006151480196,-0.07972318339100345,0.006151480199923107,-0.16000000000000003,-0.12456747404844293,-0.07535563244905807,0.07972318339100345,-0.13016532103037293,0.16000000000000003,-0.007443291041906958,0.21413302575932336,0.3278123798539023,0.09842368319876971,0.07535563244905807,0.21413302575932336,-0.008858131487889272,0.05536332179930796,-0.05173394848135333,0.1929104190695886,-0.186082276047674,-0.14769703960015382,-0.1085121107266436,-0.13588619761630144,-0.012056901191849288,-0.15378700499807765,-0.024605920799692427,-0.186082276047674,0.03543252595155709,0.008858131487889272,0.2069357939254133,0.13588619761630144,-0.0629911572472126,0.17279507881584008,-0.07111111111111111,-0.11909265667051133,-0.07535563244905807,-0.019930795847750864,-0.07111111111111111,0.2761399461745483,0.07111111111111111,0.017777777777777778,0.14769703960015382,0.010396001537870049,0.14769703960015382,0.09842368319876971,6.151480199923106e-05,0.21413302575932336,0.012056901191849288,0.17937716262975778,-0.19986159169550174,0.05536332179930796,-0.05536332179930796
POINT (-61.14845613730844 -8.094404614851566),2024,Deter_Deg_CsG,-0.05536332179930796,-0.017777777777777778,-0.16000000000000003,-0.08421376393694734,-0.06698961937716265,-0.09842368319876971,-0.024605920799692427,0.1085121107266436,-0.08421376393694734,0.13016532103037293,0.0271280276816609,0.13016532103037293,0.03844675124951941,-0.07972318339100345,-0.029773164167627833,-0.17279507881584008,-0.14173010380622836,-0.05911572472126105,0.09356401384083046,-0.08882737408688965,0.16000000000000003,0.010396001537870049,0.21413302575932336,0.34602076124567477,0.09356401384083046,0.08421376393694734,0.21413302575932336,0.012056901191849288,0.05173394848135333,-0.10340638216070744,0.22145328719723184,-0.19986159169550174,-0.13588619761630144,-0.09842368319876971,-0.11909265667051133,-0.010396001537870049,-0.14173010380622836,-0.008858131487889272,-0.1929104190695886,0.019930795847750864,-0.0015378700499807767,0.21413302575932336,0.14173010380622836,-0.05173394848135333,0.17937716262975778,-0.0629911572472126,-0.13016532103037293,-0.0629911572472126,-0.022206843521722412,-0.0271280276816609,0.24415224913494812,0.07111111111111111,0.044844290657439445,0.16000000000000003,0.029773164167627833,0.16633602460592078,0.09842368319876971,-0.007443291041906958,0.1929104190695886,0.003014225297962322,0.16000000000000003,-0.2069357939254133,0.019930795847750864,-0.0629911572472126
POINT (-61.14836630578003 -8.094404614851566),2024,Deter_Deg_CsG,-0.05536332179930796,-0.007443291041906958,-0.16000000000000003,-0.08421376393694734,-0.0629911572472126,-0.07535563244905807,-0.019930795847750864,0.11909265667051133,-0.06698961937716265,0.13016532103037293,0.041584006151480196,0.13588619761630144,0.03543252595155709,-0.07972318339100345,-0.008858131487889272,-0.17279507881584008,-0.12456747404844293,-0.06698961937716265,0.08882737408688965,-0.10340638216070744,0.15378700499807765,-0.004982698961937716,0.2288965782391388,0.34602076124567477,0.09842368319876971,0.07972318339100345,0.21413302575932336,0.000984236831987697,0.041584006151480196,-0.08882737408688965,0.21413302575932336,-0.17937716262975778,-0.12456747404844293,-0.1085121107266436,-0.11374086889657825,-0.0005536332179930795,-0.15378700499807765,-0.022206843521722412,-0.2069357939254133,0.022206843521722412,-0.0015378700499807767,0.19986159169550174,0.13588619761630144,-0.05536332179930796,0.1929104190695886,-0.05911572472126105,-0.12456747404844293,-0.08882737408688965,-0.01574778931180315,-0.03254133025759323,0.2599000384467512,0.07535563244905807,0.024605920799692427,0.15378700499807765,0.0271280276816609,0.15378700499807765,0.09842368319876971,-0.003936947327950788,0.19986159169550174,-0.003014225297962322,0.16633602460592078,-0.1929104190695886,0.03844675124951941,-0.0629911572472126
POINT (-61.148276474251624 -8.094404614851566),2024,Deter_Deg_CsG,-0.05173394848135333,-0.024605920799692427,-0.16633602460592078,-0.08421376393694734,-0.06698961937716265,-0.07535563244905807,-0.019930795847750864,0.11909265667051133,-0.0629911572472126,0.13588619761630144,0.04822760476739715,0.13588619761630144,0.041584006151480196,-0.08421376393694734,0.003936947327950788,-0.16000000000000003,-0.12456747404844293,-0.07972318339100345,0.08421376393694734,-0.1085121107266436,0.15378700499807765,-0.01574778931180315,0.2288965782391388,0.33685505574778934,0.10340638216070744,0.07972318339100345,0.22145328719723184,-0.008858131487889272,0.044844290657439445,-0.07111111111111111,0.2069357939254133,-0.17279507881584008,-0.13016532103037293,-0.11374086889657825,-0.12456747404844293,-0.006151480199923107,-0.16000000000000003,-0.024605920799692427,-0.19986159169550174,0.0271280276816609,0.002214532871972318,0.19986159169550174,0.13588619761630144,-0.05911572472126105,0.186082276047674,-0.06698961937716265,-0.11909265667051133,-0.08421376393694734,-0.017777777777777778,-0.04822760476739715,0.2679584775086506,0.06698961937716265,0.01384083044982699,0.15378700499807765,0.022206843521722412,0.15378700499807765,0.09842368319876971,-0.006151480199923107,0.2069357939254133,0.0015378700499807767,0.17279507881584008,-0.1929104190695886,0.044844290657439445,-0.05911572472126105
POINT (-61.14836630578003 -8.094314783323155),2024,Deter_Deg_CsG,-0.0629911572472126,-0.012056901191849288,-0.16000000000000003,-0.07535563244905807,-0.07535563244905807,-0.09356401384083046,-0.01574778931180315,0.1085121107266436,-0.07535563244905807,0.13588619761630144,0.044844290657439445,0.13588619761630144,0.03543252595155709,-0.09356401384083046,-0.000984236831987697,-0.17937716262975778,-0.11909265667051133,-0.07972318339100345,0.08882737408688965,-0.10340638216070744,0.14769703960015382,-0.01384083044982699,0.2364628988850442,0.3278123798539023,0.09842368319876971,0.07111111111111111,0.22145328719723184,-0.01574778931180315,0.03254133025759323,-0.08882737408688965,0.21413302575932336,-0.17937716262975778,-0.11909265667051133,-0.10340638216070744,-0.10340638216070744,-0.006151480199923107,-0.14769703960015382,-0.03543252595155709,-0.21413302575932336,0.019930795847750864,-0.010396001537870049,0.19986159169550174,0.11909265667051133,-0.05911572472126105,0.1929104190695886,-0.05536332179930796,-0.11909265667051133,-0.08882737408688965,0.003936947327950788,-0.03254133025759323,0.2761399461745483,0.06698961937716265,0.019930795847750864,0.16000000000000003,0.01384083044982699,0.14173010380622836,0.09842368319876971,-0.008858131487889272,0.2069357939254133,-0.01384083044982699,0.16000000000000003,-0.19986159169550174,0.03254133025759323,-0.03844675124951941
